Puissance depolar (W)
12-05-2022 12:54:09.210
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:54:25.833	11140	0.011188	0.001066	0.012378	0.008956	9.532266
12-05-2022 12:54:37.835	23143	0.009222	0.003292	0.012590	0.000000	35.699227
12-05-2022 12:54:49.840	35147	0.790720	0.399433	1.263912	0.007630	50.515042
12-05-2022 12:55:01.844	47151	0.923547	0.002330	0.925827	0.919037	0.252332
