Puissance depolar (W)
12-05-2022 11:58:14.986
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 11:58:26.968	11083	0.000320	0.003054	0.005244	-0.005211	954.044533
12-05-2022 11:58:38.971	23087	0.009257	NaN	0.009257	0.009257	NaN
