Energie IR (mJ)
12-05-2022 12:07:48.167
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:08:03.658	11142	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:08:15.661	23146	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:08:27.665	35150	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:08:39.673	47157	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:08:51.772	59256	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:09:03.684	71168	0.000000	0.000000	0.000000	0.000000	NaN
