Energie IR (mJ)
12-05-2022 12:14:16.199
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:14:28.512	11028	25.800015	0.347618	26.624220	23.215470	1.347357
12-05-2022 12:14:40.519	23034	25.912643	0.221344	26.744350	25.092540	0.854194
12-05-2022 12:14:52.525	35040	25.910007	0.216938	26.624220	25.092540	0.837273
12-05-2022 12:15:04.525	47041	25.908459	0.220577	26.744350	25.092540	0.851371
