Puissance depolar (W)
12-05-2022 12:14:16.454
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:14:28.512	11028	0.008506	0.001044	0.010915	0.005930	12.269309
12-05-2022 12:14:40.519	23034	0.008436	0.001091	0.011880	0.006221	12.936892
12-05-2022 12:14:52.525	35040	0.008450	0.001102	0.010522	0.005845	13.041846
12-05-2022 12:15:04.525	47041	0.008314	0.001047	0.011441	0.005241	12.590994
