Puissance depolar (W)
13-05-2022 09:18:30.855
Date	Time	Mean	Sigma	Max	Min	Rapport
13-05-2022 09:18:43.016	11029	0.824221	0.004630	0.843481	0.817840	0.561691
13-05-2022 09:18:55.015	23027	0.809538	0.075521	0.821317	0.000000	9.328948
13-05-2022 09:19:07.020	35032	0.814991	0.002092	0.818501	0.810283	0.256629
