Energie IR (mJ)
13-05-2022 10:35:37.384
Date	Time	Mean	Sigma	Max	Min	Rapport
13-05-2022 10:35:49.780	11138	1.625223	6.639972	29.462330	0.000000	408.557637
13-05-2022 10:36:01.779	23137	1.504431	6.398618	29.342200	0.000000	425.318182
13-05-2022 10:36:13.783	35142	1.504213	6.398180	29.342200	0.000000	425.350748
13-05-2022 10:36:25.788	47147	1.503994	6.397741	29.342200	0.000000	425.383311
13-05-2022 10:36:40.313
