Puissance_depolar_500 (W)
28-06-2022-11:33:33.176
Puissance_depolar_500 (W)
0.832841,0.832290,0.832333,0.832745,0.832677,0.832129,0.830938,0.830747,0.831066,0.831572,0.831504,0.830511,0.830141,0.830027,0.830638,0.832345,0.833682,0.834055,0.834199,0.834526,0.834948,0.834341,0.832571,0.830089,0.828499,0.828335,0.829741,0.830694,0.831009,0.832071,0.833724,0.835889,0.837029,0.837578,0.837568,0.837281,0.836032,0.835672,0.836210,0.836765,0.837218,0.837022,0.837128,0.836603,0.836060,0.834909,0.832780,0.830230,0.829073,0.830111,0.832733,0.834769,0.834520,0.833192,0.832540,0.833092,0.832424,0.830391,0.828588,0.828223,0.827844,0.828031,0.828858,0.830072,0.830463,0.830340,0.831465,0.832976,0.833476,0.832838,0.832616,0.833104,0.833561,0.833172,0.832834,0.833076,0.834758,0.836165,0.836578,0.835528,0.834493,0.834858,0.835156,0.834824
