Energie IR (mJ)
12-05-2022 12:04:02.135
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:04:19.546	11120	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:04:31.552	23126	0.000000	0.000000	0.000000	0.000000	NaN
12-05-2022 12:04:43.559	35132	0.000000	0.000000	0.000000	0.000000	NaN
