Energie IR
12-05-2022 12:04:02.405
Date	Time	Energie IR
12-05-2022 12:04:08.600	173	0.000000
12-05-2022 12:04:09.600	1173	0.000000
12-05-2022 12:04:10.600	2173	0.000000
12-05-2022 12:04:11.600	3173	0.000000
12-05-2022 12:04:12.600	4173	0.000000
12-05-2022 12:04:13.599	5173	0.000000
12-05-2022 12:04:14.600	6173	0.000000
12-05-2022 12:04:15.599	7173	0.000000
12-05-2022 12:04:16.599	8173	0.000000
12-05-2022 12:04:17.601	9174	0.000000
12-05-2022 12:04:18.601	10174	0.000000
12-05-2022 12:04:19.600	11174	0.000000
12-05-2022 12:04:20.602	12175	0.000000
12-05-2022 12:04:21.603	13176	0.000000
12-05-2022 12:04:22.602	14176	0.000000
12-05-2022 12:04:23.602	15176	0.000000
12-05-2022 12:04:24.603	16176	0.000000
12-05-2022 12:04:25.603	17176	0.000000
12-05-2022 12:04:26.603	18176	0.000000
12-05-2022 12:04:27.602	19176	0.000000
12-05-2022 12:04:28.603	20176	0.000000
12-05-2022 12:04:29.603	21176	0.000000
12-05-2022 12:04:30.603	22177	0.000000
12-05-2022 12:04:31.604	23177	0.000000
12-05-2022 12:04:32.604	24177	0.000000
12-05-2022 12:04:33.604	25177	0.000000
12-05-2022 12:04:34.603	26177	0.000000
12-05-2022 12:04:35.603	27177	0.000000
12-05-2022 12:04:36.604	28177	0.000000
12-05-2022 12:04:37.604	29178	0.000000
12-05-2022 12:04:38.604	30178	0.000000
12-05-2022 12:04:39.606	31179	0.000000
12-05-2022 12:04:40.606	32180	0.000000
12-05-2022 12:04:41.607	33181	0.000000
12-05-2022 12:04:42.608	34182	0.000000
12-05-2022 12:04:43.609	35182	0.000000
12-05-2022 12:04:44.609	36182	0.000000
12-05-2022 12:04:45.608	37182	0.000000
12-05-2022 12:04:46.608	38182	0.000000
12-05-2022 12:04:47.610	39183	0.000000
12-05-2022 12:04:48.610	40184	0.000000
12-05-2022 12:04:49.611	41184	0.000000
12-05-2022 12:04:50.611	42184	0.000000
12-05-2022 12:04:51.611	43184	0.000000
