Puissance depolar (W)
12-05-2022 12:48:44.634
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:48:56.794	11027	0.008492	0.091636	1.640268	0.000000	1079.062651
12-05-2022 12:49:08.800	23032	0.024375	0.148202	0.932212	0.000000	608.005115
12-05-2022 12:49:20.802	35034	0.024426	0.148432	0.934468	0.000000	607.683846
12-05-2022 12:49:32.806	47039	0.024611	0.148975	0.931527	0.000000	605.331874
