Energie IR (mJ)
13-05-2022 09:15:41.784
Date	Time	Mean	Sigma	Max	Min	Rapport
13-05-2022 09:15:54.010	11082	28.115197	0.573429	29.222070	26.504090	2.039571
13-05-2022 09:16:06.016	23088	29.041650	0.213492	29.687580	28.516290	0.735125
