Puissance depolar (W)
13-05-2022 09:15:42.031
Date	Time	Mean	Sigma	Max	Min	Rapport
13-05-2022 09:15:54.010	11082	0.821053	0.010868	0.875949	0.808188	1.323700
13-05-2022 09:16:06.016	23088	0.817530	0.002697	0.825973	0.809852	0.329885
