Energie UV (mJ)
13-05-2022 09:15:42.007
Date	Time	Mean	Sigma	Max	Min	Rapport
13-05-2022 09:15:54.010	11082	0.000000	0.000000	0.000000	0.000000	NaN
13-05-2022 09:16:06.016	23088	0.000000	0.000000	0.000000	0.000000	NaN
