Energie IR (mJ)
12-05-2022 12:57:27.622
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:57:48.649	11144	25.770826	0.543653	26.624220	0.000000	2.109566
12-05-2022 12:58:00.656	23151	25.826769	0.205341	26.624220	25.092540	0.795072
12-05-2022 12:58:12.661	35157	25.860363	0.208648	26.744350	25.092540	0.806827
