Puissance depolar (W)
12-05-2022 12:57:27.980
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:57:48.649	11144	0.832735	0.292605	0.929265	0.000000	35.137803
12-05-2022 12:58:00.656	23151	0.924405	0.002105	0.927457	0.920857	0.227713
12-05-2022 12:58:12.661	35157	0.842421	0.279423	0.930678	0.000000	33.169053
