Energie UV
12-05-2022 12:19:37.036
Date	Time	Energie UV
12-05-2022 12:19:39.255	67	0.000000
12-05-2022 12:19:40.255	1067	0.232938
12-05-2022 12:19:41.256	2068	0.375961
12-05-2022 12:19:42.257	3069	0.379624
12-05-2022 12:19:43.258	4069	0.381455
12-05-2022 12:19:45.775
