Energie UV
13-05-2022 09:14:43.067
Date	Time	Energie UV
13-05-2022 09:14:50.873	18	0.000000
13-05-2022 09:14:51.873	1018	0.000000
13-05-2022 09:14:52.873	2018	0.000000
13-05-2022 09:14:53.873	3018	0.000000
13-05-2022 09:14:54.872	4018	0.000000
13-05-2022 09:14:55.873	5019	0.000000
13-05-2022 09:14:56.874	6019	0.000000
13-05-2022 09:14:57.874	7019	0.000000
13-05-2022 09:14:58.874	8019	0.000000
13-05-2022 09:14:59.875	9020	0.000000
13-05-2022 09:15:00.874	10020	0.000000
13-05-2022 09:15:01.874	11020	0.000000
13-05-2022 09:15:02.874	12020	0.000000
13-05-2022 09:15:03.874	13020	0.000000
13-05-2022 09:15:04.874	14020	0.000000
13-05-2022 09:15:05.875	15020	0.000000
13-05-2022 09:15:06.876	16021	0.000000
13-05-2022 09:15:07.876	17021	0.000000
13-05-2022 09:15:08.876	18022	0.000000
13-05-2022 09:15:09.876	19022	0.000000
13-05-2022 09:15:10.876	20022	0.000000
13-05-2022 09:15:11.877	21023	0.000000
13-05-2022 09:15:12.877	22023	0.000000
13-05-2022 09:15:13.878	23024	0.000000
13-05-2022 09:15:14.878	24024	0.000000
13-05-2022 09:15:15.880	25025	0.000000
13-05-2022 09:15:16.880	26025	0.000000
13-05-2022 09:15:17.879	27025	0.000000
13-05-2022 09:15:18.881	28026	0.000000
13-05-2022 09:15:19.881	29027	0.000000
13-05-2022 09:15:20.882	30027	0.000000
13-05-2022 09:15:21.882	31028	0.000000
13-05-2022 09:15:22.882	32028	0.000000
13-05-2022 09:15:23.882	33028	0.000000
13-05-2022 09:15:24.883	34029	0.000000
13-05-2022 09:15:25.884	35029	0.000000
13-05-2022 09:15:26.883	36029	0.000000
13-05-2022 09:15:27.883	37029	0.000000
13-05-2022 09:15:28.883	38029	0.000000
13-05-2022 09:15:29.883	39029	0.000000
13-05-2022 09:15:30.883	40029	0.000000
13-05-2022 09:15:31.884	41030	0.000000
13-05-2022 09:15:32.885	42031	0.000000
13-05-2022 09:15:33.885	43031	0.000000
13-05-2022 09:15:34.885	44031	0.000000
13-05-2022 09:15:35.886	45031	0.000000
