Energie IR (mJ)
12-05-2022 12:36:18.322
Date	Time	Mean	Sigma	Max	Min	Rapport
12-05-2022 12:36:33.699	11134	25.640454	2.148822	26.398970	0.000000	8.380591
12-05-2022 12:36:45.705	23140	25.822622	0.206859	26.504090	25.332800	0.801077
12-05-2022 12:36:57.718	35153	25.778068	1.407026	26.504090	0.000000	5.458229
12-05-2022 12:37:09.713	47148	25.912158	0.206139	26.504090	25.332800	0.795530
